game_id,Team,Date,SeasonEnd,Type,Place,FG,FGA,FGP,2P,2PA,2PP,3P,3PA,3PP,FT,FTA,FTP,ORB,DRB,TRB,AST,STL,BLK,TOV,TF,PTS,OppPTS,has_lines,favorite,ML,Spread,Total
3528,Northwestern,2011-03-19,2011,NIT,A,34,62,0.548,19,26,0.731,15,36,0.417,2,3,0.667,9,18,27,27,6,2,8,16,85,67,True,0.0,175.0,5.0,141.0
3531,Northwestern,2011-11-17,2012,REG,N,26,59,0.441,14,28,0.5,12,31,0.387,24,28,0.857,10,15,25,15,10,5,12,21,88,82,True,1.0,-360.0,-8.0,130.0
3533,Northwestern,2011-11-20,2012,REG,N,28,50,0.56,21,29,0.724,7,21,0.333,17,19,0.895,4,18,22,14,3,6,6,12,80,73,True,1.0,-170.0,-4.0,138.0
3535,Northwestern,2011-11-29,2012,REG,A,31,56,0.554,26,42,0.619,5,14,0.357,9,14,0.643,5,24,29,15,11,4,13,19,76,60,True,0.0,145.0,3.0,130.0
3541,Northwestern,2011-12-22,2012,REG,A,29,58,0.5,20,36,0.556,9,22,0.409,12,12,1.0,5,18,23,22,7,1,10,22,79,87,True,0.0,280.0,8.0,150.0
2551,Northwestern,2012-01-04,2012,REG,H,20,55,0.364,15,37,0.405,5,18,0.278,11,18,0.611,9,20,29,10,11,6,8,19,56,57,True,1.0,-145.0,-3.0,133.0
862,Northwestern,2012-01-11,2012,REG,A,24,48,0.5,18,35,0.514,6,13,0.462,10,15,0.667,3,27,30,10,3,3,15,14,64,66,True,0.0,280.0,7.0,132.0
3542,Northwestern,2012-01-18,2012,REG,A,19,45,0.422,14,31,0.452,5,14,0.357,14,19,0.737,4,18,22,8,7,0,10,13,57,77,True,0.0,455.0,10.0,118.0
3077,Northwestern,2012-01-22,2012,REG,A,18,55,0.327,10,29,0.345,8,26,0.308,8,20,0.4,5,19,24,12,5,3,10,16,52,75,True,0.0,185.0,5.0,135.0
2555,Northwestern,2012-02-05,2012,REG,A,29,48,0.604,21,28,0.75,8,20,0.4,8,15,0.533,5,17,22,12,5,0,10,16,74,70,True,0.0,220.0,6.0,129.0
3544,Northwestern,2012-02-12,2012,REG,A,28,57,0.491,18,34,0.529,10,23,0.435,11,17,0.647,6,19,25,15,2,4,8,24,77,87,True,0.0,230.0,7.0,135.0
88,Northwestern,2012-02-15,2012,REG,A,24,49,0.49,18,29,0.621,6,20,0.3,12,17,0.706,5,16,21,9,6,3,12,19,66,71,True,0.0,335.0,9.0,147.0
3080,Northwestern,2012-02-18,2012,REG,H,21,48,0.438,11,20,0.55,10,28,0.357,12,18,0.667,5,15,20,14,9,5,8,15,64,53,True,1.0,-170.0,-4.0,134.0
872,Northwestern,2012-02-21,2012,REG,H,21,51,0.412,18,35,0.514,3,16,0.188,10,14,0.714,11,22,33,11,3,4,14,20,55,67,True,1.0,-140.0,-2.0,126.0
1624,Northwestern,2012-02-29,2012,REG,H,26,52,0.5,13,25,0.52,13,27,0.481,8,13,0.615,4,12,16,21,7,2,7,15,73,75,True,0.0,275.0,8.0,134.0
2829,Northwestern,2012-03-03,2012,REG,A,24,57,0.421,19,40,0.475,5,17,0.294,17,23,0.739,13,11,24,11,11,0,10,17,70,66,True,0.0,115.0,3.0,143.0
3083,Northwestern,2012-03-08,2012,CTOURN,N,20,57,0.351,9,31,0.29,11,26,0.423,17,21,0.81,5,19,24,11,12,3,8,14,68,75,True,1.0,-155.0,-3.0,129.0
3546,Northwestern,2012-03-16,2012,NIT,A,18,51,0.353,9,27,0.333,9,24,0.375,10,17,0.588,8,16,24,12,10,5,15,15,55,76,True,0.0,195.0,6.0,150.0
3548,Northwestern,2012-11-15,2013,REG,H,27,54,0.5,15,31,0.484,12,23,0.522,15,26,0.577,8,21,29,25,8,3,12,23,81,68,False,,,,
3549,Northwestern,2012-11-18,2013,REG,H,33,70,0.471,28,48,0.583,5,22,0.227,9,13,0.692,13,32,45,24,3,5,8,9,80,53,False,,,,
3551,Northwestern,2012-11-23,2013,REG,N,18,47,0.383,12,28,0.429,6,19,0.316,13,14,0.929,2,29,31,12,6,2,7,16,55,31,True,1.0,-700.0,-12.0,
3554,Northwestern,2012-12-04,2013,REG,A,25,49,0.51,19,33,0.576,6,16,0.375,18,29,0.621,10,26,36,18,2,1,15,22,74,70,True,0.0,480.0,10.0,132.0
3556,Northwestern,2012-12-17,2013,REG,H,24,55,0.436,12,28,0.429,12,27,0.444,14,25,0.56,5,21,26,19,11,4,11,16,74,68,True,1.0,-1500.0,-15.0,143.0
3557,Northwestern,2012-12-21,2013,REG,H,24,56,0.429,19,43,0.442,5,13,0.385,15,20,0.75,8,18,26,14,7,3,7,14,68,70,True,0.0,138.0,3.0,130.0
3102,Northwestern,2013-01-06,2013,REG,A,20,52,0.385,13,29,0.448,7,23,0.304,4,6,0.667,8,12,20,11,11,1,11,20,51,69,True,0.0,1212.0,18.0,131.0
1961,Northwestern,2013-01-10,2013,REG,A,22,48,0.458,13,26,0.5,9,22,0.409,17,26,0.654,6,24,30,12,6,7,6,16,70,54,True,0.0,110.0,2.0,121.0
2845,Northwestern,2013-01-13,2013,REG,H,15,51,0.294,10,25,0.4,5,26,0.192,15,25,0.6,7,21,28,9,6,5,9,14,50,70,True,1.0,-110.0,0.0,134.0
2578,Northwestern,2013-01-17,2013,REG,A,17,36,0.472,9,21,0.429,8,15,0.533,26,31,0.839,3,18,21,10,5,0,14,19,68,54,True,0.0,455.0,10.0,132.0
116,Northwestern,2013-01-20,2013,REG,H,20,49,0.408,14,30,0.467,6,19,0.316,13,18,0.722,5,13,18,13,2,2,6,21,59,67,True,0.0,690.0,13.0,138.0
3360,Northwestern,2013-01-26,2013,REG,A,18,56,0.321,12,27,0.444,6,29,0.207,7,16,0.438,9,22,31,9,8,1,11,18,49,64,True,1.0,-115.0,-1.0,116.0
899,Northwestern,2013-01-30,2013,REG,A,19,51,0.373,15,32,0.469,4,19,0.211,4,8,0.5,10,18,28,10,1,2,6,14,46,68,True,0.0,1595.0,16.0,128.0
3559,Northwestern,2013-02-02,2013,REG,H,26,49,0.531,15,23,0.652,11,26,0.423,12,18,0.667,4,23,27,24,4,12,5,16,75,60,True,1.0,-130.0,-2.0,120.0
2850,Northwestern,2013-02-09,2013,REG,A,20,57,0.351,14,32,0.438,6,25,0.24,11,13,0.846,12,18,30,12,6,0,11,17,57,71,True,0.0,325.0,8.0,128.0
1650,Northwestern,2013-02-14,2013,REG,A,23,50,0.46,12,24,0.5,11,26,0.423,2,3,0.667,4,12,16,17,4,0,7,19,59,69,True,0.0,1730.0,18.0,124.0
2583,Northwestern,2013-02-17,2013,REG,H,12,48,0.25,7,21,0.333,5,27,0.185,12,15,0.8,5,17,22,9,5,2,14,10,41,62,True,0.0,150.0,4.0,129.0
3561,Northwestern,2013-02-24,2013,REG,A,16,56,0.286,12,38,0.316,4,18,0.222,7,12,0.583,7,14,21,12,8,6,11,18,43,74,True,0.0,240.0,6.0,122.0
1295,Northwestern,2013-03-10,2013,REG,A,24,56,0.429,17,29,0.586,7,27,0.259,6,9,0.667,11,10,21,14,6,0,7,19,61,71,True,0.0,2500.0,18.0,122.0
2855,Northwestern,2013-03-14,2013,CTOURN,N,18,49,0.367,11,27,0.407,7,22,0.318,16,21,0.762,3,24,27,14,4,7,9,23,59,73,True,0.0,410.0,10.0,124.0
3563,Northwestern,2013-11-14,2014,REG,A,21,54,0.389,11,26,0.423,10,28,0.357,6,11,0.545,9,21,30,12,4,3,16,20,58,71,True,0.0,450.0,11.0,152.0
3564,Northwestern,2013-11-17,2014,REG,H,21,58,0.362,16,39,0.41,5,19,0.263,17,27,0.63,8,28,36,14,2,3,7,18,64,68,True,1.0,-580.0,-10.0,143.0
3565,Northwestern,2013-11-20,2014,REG,A,31,51,0.608,20,31,0.645,11,20,0.55,20,32,0.625,7,35,42,17,5,2,12,23,93,58,True,1.0,-165.0,-4.0,130.0
3566,Northwestern,2013-11-22,2014,REG,H,24,58,0.414,19,42,0.452,5,16,0.313,10,12,0.833,10,17,27,14,5,2,8,19,63,61,True,1.0,-1610.0,-17.0,139.0
3568,Northwestern,2013-11-28,2014,REG,N,19,44,0.432,10,20,0.5,9,24,0.375,20,25,0.8,4,13,17,11,4,1,14,22,67,78,True,0.0,250.0,7.0,141.0
3570,Northwestern,2013-12-04,2014,REG,A,13,52,0.25,7,30,0.233,6,22,0.273,16,18,0.889,9,22,31,6,3,0,11,14,48,69,True,0.0,415.0,10.0,141.0
3574,Northwestern,2013-12-27,2014,REG,H,17,53,0.321,9,29,0.31,8,24,0.333,14,23,0.609,2,29,31,13,7,6,15,21,56,57,True,1.0,-193.0,-5.0,135.0
929,Northwestern,2014-01-05,2014,REG,A,19,49,0.388,13,26,0.5,6,23,0.261,7,8,0.875,4,16,20,12,3,3,11,16,51,74,True,0.0,,16.0,130.0
2875,Northwestern,2014-01-09,2014,REG,A,23,59,0.39,18,35,0.514,5,24,0.208,16,25,0.64,9,16,25,4,6,2,13,28,67,93,True,0.0,1725.0,18.0,136.0
2603,Northwestern,2014-01-12,2014,REG,H,16,43,0.372,9,22,0.409,7,21,0.333,10,17,0.588,3,30,33,13,1,2,11,13,49,43,True,0.0,200.0,6.0,128.0
1316,Northwestern,2014-01-15,2014,REG,H,13,46,0.283,8,23,0.348,5,23,0.217,9,12,0.75,7,18,25,7,2,7,12,15,40,54,True,0.0,575.0,12.0,129.0
152,Northwestern,2014-01-18,2014,REG,A,19,51,0.373,14,35,0.4,5,16,0.313,11,17,0.647,5,31,36,5,4,8,9,19,54,47,True,0.0,725.0,13.0,134.0
3577,Northwestern,2014-01-29,2014,REG,A,23,48,0.479,16,32,0.5,7,16,0.438,12,16,0.75,2,34,36,14,6,3,14,24,65,56,True,0.0,,17.0,122.0
3127,Northwestern,2014-02-01,2014,REG,A,20,46,0.435,12,25,0.48,8,21,0.381,7,7,1.0,3,21,24,10,5,2,9,14,55,54,True,0.0,445.0,11.0,124.0
3378,Northwestern,2014-03-01,2014,REG,A,15,45,0.333,8,18,0.444,7,27,0.259,10,16,0.625,3,22,25,7,5,4,9,20,47,54,True,0.0,375.0,9.0,119.0
1994,Northwestern,2014-03-06,2014,REG,H,10,43,0.233,7,21,0.333,3,22,0.136,9,21,0.429,7,17,24,6,3,1,12,14,32,59,True,0.0,105.0,2.0,123.0
3578,Northwestern,2014-03-09,2014,REG,A,21,51,0.412,14,33,0.424,7,18,0.389,25,34,0.735,5,25,30,12,7,4,6,21,74,65,True,0.0,350.0,9.0,122.0
3580,Northwestern,2014-11-17,2015,REG,A,22,50,0.44,14,36,0.389,8,14,0.571,17,21,0.81,10,28,38,11,5,1,15,26,69,56,True,0.0,115.0,3.0,
3581,Northwestern,2014-11-20,2015,REG,H,25,56,0.446,15,33,0.455,10,23,0.435,9,12,0.75,8,22,30,18,6,3,14,18,69,67,False,,,,
3582,Northwestern,2014-11-22,2015,REG,H,19,47,0.404,16,33,0.485,3,14,0.214,27,37,0.73,3,31,34,17,4,8,16,14,68,67,True,1.0,-945.0,-13.0,
3586,Northwestern,2014-12-06,2015,REG,A,22,54,0.407,16,36,0.444,6,18,0.333,6,7,0.857,5,22,27,14,2,0,12,26,56,65,True,0.0,500.0,12.0,118.0
3591,Northwestern,2014-12-27,2015,REG,H,26,59,0.441,20,38,0.526,6,21,0.286,18,18,1.0,11,29,40,17,5,6,8,16,76,55,True,1.0,-580.0,-10.0,126.0
2346,Northwestern,2014-12-30,2015,REG,A,16,41,0.39,9,21,0.429,7,20,0.35,12,18,0.667,2,29,31,8,4,2,15,14,51,47,True,0.0,120.0,3.0,122.0
1348,Northwestern,2015-01-11,2015,REG,A,26,55,0.473,14,30,0.467,12,25,0.48,13,16,0.813,7,23,30,17,1,1,13,19,77,84,True,0.0,855.0,14.0,124.0
2627,Northwestern,2015-01-14,2015,REG,H,24,52,0.462,17,31,0.548,7,21,0.333,12,13,0.923,7,27,34,14,0,4,11,16,67,72,True,0.0,110.0,2.0,123.0
581,Northwestern,2015-01-25,2015,REG,A,26,48,0.542,18,28,0.643,8,20,0.4,7,9,0.778,5,25,30,15,4,4,15,22,67,68,True,0.0,575.0,12.0,128.0
3593,Northwestern,2015-01-31,2015,REG,H,23,55,0.418,17,40,0.425,6,15,0.4,8,11,0.727,5,16,21,9,5,4,8,23,60,68,True,0.0,115.0,2.0,130.0
3394,Northwestern,2015-02-03,2015,REG,A,21,46,0.457,10,19,0.526,11,27,0.407,7,10,0.7,6,11,17,15,3,1,13,19,60,76,True,0.0,300.0,8.0,118.0
2902,Northwestern,2015-02-15,2015,REG,H,21,50,0.42,12,30,0.4,9,20,0.45,15,20,0.75,7,28,35,13,3,12,7,15,66,61,True,0.0,245.0,7.0,126.0
2020,Northwestern,2015-02-21,2015,REG,H,23,50,0.46,16,32,0.5,7,18,0.389,7,10,0.7,4,27,31,19,9,3,9,8,60,39,True,1.0,-130.0,-2.0,123.0
2632,Northwestern,2015-02-28,2015,REG,A,21,49,0.429,16,29,0.552,5,20,0.25,13,18,0.722,3,17,20,11,4,1,10,16,60,86,True,0.0,265.0,7.0,121.0
198,Northwestern,2015-03-12,2015,CTOURN,N,20,46,0.435,15,34,0.441,5,12,0.417,11,16,0.688,4,17,21,12,5,5,9,16,56,71,True,0.0,210.0,6.0,138.0
3595,Northwestern,2015-11-13,2016,REG,H,29,64,0.453,20,35,0.571,9,29,0.31,12,22,0.545,13,31,44,18,3,5,6,19,79,57,False,,,,
3596,Northwestern,2015-11-18,2016,REG,H,27,61,0.443,20,35,0.571,7,26,0.269,18,23,0.783,8,20,28,17,5,2,7,22,79,72,True,1.0,-1500.0,-15.0,141.0
3597,Northwestern,2015-11-20,2016,REG,H,31,59,0.525,18,33,0.545,13,26,0.5,8,14,0.571,11,22,33,19,3,5,14,22,83,80,True,1.0,-250.0,-6.0,140.0
3598,Northwestern,2015-11-23,2016,REG,N,22,52,0.423,13,32,0.406,9,20,0.45,16,19,0.842,4,16,20,14,7,3,12,13,69,80,True,0.0,550.0,11.0,151.0
3600,Northwestern,2015-11-28,2016,REG,H,32,58,0.552,20,32,0.625,12,26,0.462,14,15,0.933,9,27,36,22,6,10,15,24,90,63,False,,,,
3603,Northwestern,2015-12-13,2016,REG,H,29,56,0.518,14,20,0.7,15,36,0.417,4,9,0.444,7,28,35,24,3,8,7,11,77,35,True,1.0,,-24.0,140.0
3604,Northwestern,2015-12-15,2016,REG,H,26,60,0.433,19,32,0.594,7,28,0.25,19,27,0.704,11,37,48,21,4,10,11,19,78,48,False,,,,
3607,Northwestern,2015-12-27,2016,REG,H,28,52,0.538,20,35,0.571,8,17,0.471,10,17,0.588,7,22,29,17,2,6,10,9,74,59,True,1.0,,-20.0,143.0
3410,Northwestern,2015-12-30,2016,REG,A,29,58,0.5,19,35,0.543,10,23,0.435,13,17,0.765,13,23,36,14,3,1,6,11,81,72,True,0.0,150.0,4.0,131.0
3169,Northwestern,2016-01-09,2016,REG,A,28,50,0.56,17,25,0.68,11,25,0.44,10,11,0.909,6,23,29,18,6,3,12,13,77,52,True,1.0,-135.0,-2.0,139.0
3608,Northwestern,2016-01-12,2016,REG,H,22,46,0.478,18,34,0.529,4,12,0.333,22,34,0.647,10,20,30,10,5,2,11,17,70,65,True,1.0,-120.0,-1.0,125.0
2041,Northwestern,2016-01-16,2016,REG,H,26,67,0.388,23,41,0.561,3,26,0.115,7,15,0.467,8,20,28,14,5,1,3,27,62,71,True,1.0,-450.0,-9.0,133.0
612,Northwestern,2016-01-19,2016,REG,A,23,65,0.354,18,44,0.409,5,21,0.238,5,12,0.417,16,22,38,10,4,2,12,19,56,62,True,0.0,700.0,12.0,135.0
2654,Northwestern,2016-02-13,2016,REG,H,22,52,0.423,13,26,0.5,9,26,0.346,5,10,0.5,6,24,30,18,2,3,11,14,58,56,True,1.0,-330.0,-7.0,137.0
2376,Northwestern,2016-02-27,2016,REG,H,37,69,0.536,20,41,0.488,17,28,0.607,7,14,0.5,18,25,43,33,3,6,7,22,98,59,True,1.0,-9900.0,-19.0,136.0
3610,Northwestern,2016-11-11,2017,REG,H,32,64,0.5,21,38,0.553,11,26,0.423,19,29,0.655,12,31,43,21,5,7,13,25,94,63,False,,,,
3612,Northwestern,2016-11-16,2017,REG,A,24,50,0.48,15,30,0.5,9,20,0.45,11,14,0.786,5,24,29,14,3,4,16,22,68,70,True,0.0,290.0,8.0,148.0
3613,Northwestern,2016-11-21,2017,REG,N,27,56,0.482,17,33,0.515,10,23,0.435,13,16,0.813,9,27,36,13,5,3,11,24,77,58,True,0.0,135.0,3.0,141.0
3614,Northwestern,2016-11-22,2017,REG,N,24,56,0.429,12,34,0.353,12,22,0.545,6,7,0.857,10,23,33,15,3,7,15,17,66,70,True,0.0,160.0,5.0,145.0
3616,Northwestern,2016-11-28,2017,REG,H,27,66,0.409,21,40,0.525,6,26,0.231,5,9,0.556,11,21,32,18,9,6,10,17,65,58,True,1.0,-215.0,-5.0,153.0
3617,Northwestern,2016-12-03,2017,REG,H,26,60,0.433,16,38,0.421,10,22,0.455,18,24,0.75,9,26,35,23,5,7,12,28,80,64,True,1.0,-1400.0,-14.0,136.0
3618,Northwestern,2016-12-11,2017,REG,H,27,61,0.443,18,36,0.5,9,25,0.36,20,24,0.833,8,18,26,19,7,7,8,21,83,49,True,1.0,,-22.0,138.0
2063,Northwestern,2016-12-27,2017,REG,A,28,63,0.444,17,37,0.459,11,26,0.423,20,26,0.769,13,27,40,19,5,5,11,27,87,77,True,1.0,-165.0,-4.0,139.0
3188,Northwestern,2017-01-05,2017,REG,H,24,63,0.381,18,37,0.486,6,26,0.231,12,13,0.923,7,23,30,13,5,5,8,16,66,70,True,1.0,-170.0,-4.0,141.0
2943,Northwestern,2017-01-15,2017,REG,H,37,62,0.597,26,38,0.684,11,24,0.458,4,9,0.444,10,24,34,29,10,4,10,18,89,54,True,1.0,-280.0,-7.0,145.0
1764,Northwestern,2017-01-22,2017,REG,A,24,64,0.375,17,40,0.425,7,24,0.292,19,24,0.792,13,23,36,13,5,4,8,23,74,72,True,0.0,120.0,3.0,137.0
3429,Northwestern,2017-01-26,2017,REG,H,26,63,0.413,20,48,0.417,6,15,0.4,15,19,0.789,11,28,39,15,3,6,12,19,73,61,True,1.0,-420.0,-9.0,136.0
257,Northwestern,2017-01-29,2017,REG,H,23,56,0.411,18,38,0.474,5,18,0.278,17,21,0.81,5,28,33,12,5,5,7,21,68,55,True,1.0,-300.0,-7.0,147.0
3623,Northwestern,2017-02-01,2017,REG,A,21,60,0.35,19,46,0.413,2,14,0.143,15,22,0.682,7,19,26,8,9,3,6,22,59,80,True,0.0,400.0,10.0,141.0
1039,Northwestern,2017-03-01,2017,REG,H,27,51,0.529,22,38,0.579,5,13,0.385,8,13,0.615,7,20,27,20,2,3,12,18,67,65,True,0.0,115.0,2.0,132.0
3625,Northwestern,2017-03-05,2017,REG,H,27,60,0.45,23,41,0.561,4,19,0.211,7,10,0.7,8,22,30,16,2,1,7,19,65,69,True,0.0,150.0,4.0,137.0
3628,Northwestern,2017-03-18,2017,NCAA,N,27,66,0.409,19,42,0.452,8,24,0.333,11,13,0.846,11,21,32,12,11,5,13,26,73,79,True,0.0,525.0,11.0,141.0
3632,Northwestern,2017-11-18,2018,REG,N,32,57,0.561,20,36,0.556,12,21,0.571,6,6,1.0,8,21,29,15,1,7,14,18,82,74,True,1.0,-325.0,-8.0,142.0
3633,Northwestern,2017-11-19,2018,REG,N,12,45,0.267,6,22,0.273,6,23,0.261,19,27,0.704,6,13,19,6,5,0,17,18,49,85,True,0.0,135.0,3.0,142.0
3634,Northwestern,2017-11-24,2018,REG,H,27,57,0.474,18,30,0.6,9,27,0.333,18,21,0.857,7,21,28,19,9,2,10,15,81,50,False,,,,
3635,Northwestern,2017-11-28,2018,REG,A,21,58,0.362,16,35,0.457,5,23,0.217,4,5,0.8,7,20,27,10,6,1,6,17,51,52,True,1.0,-145.0,-3.0,131.0
3637,Northwestern,2017-12-11,2018,REG,H,27,55,0.491,15,25,0.6,12,30,0.4,30,37,0.811,7,24,31,20,10,5,9,20,96,31,True,1.0,-20000.0,-27.0,143.0
3641,Northwestern,2017-12-22,2018,REG,A,29,65,0.446,21,37,0.568,8,28,0.286,12,19,0.632,12,18,30,13,3,1,13,23,78,104,True,0.0,425.0,10.0,157.0
3642,Northwestern,2017-12-30,2018,REG,H,33,61,0.541,27,45,0.6,6,16,0.375,23,28,0.821,8,25,33,19,7,9,9,18,95,73,True,1.0,-2500.0,-17.0,147.0
3445,Northwestern,2018-01-02,2018,REG,H,19,65,0.292,13,44,0.295,6,21,0.286,11,16,0.688,18,17,35,14,3,6,11,17,55,70,True,1.0,-350.0,-8.0,140.0
2091,Northwestern,2018-01-05,2018,REG,A,23,62,0.371,12,34,0.353,11,28,0.393,6,6,1.0,10,17,27,11,8,2,15,21,63,78,True,0.0,200.0,6.0,137.0
3207,Northwestern,2018-01-10,2018,REG,H,28,56,0.5,17,32,0.531,11,24,0.458,16,25,0.64,9,33,42,21,4,9,11,20,83,60,True,1.0,-200.0,-5.0,144.0
287,Northwestern,2018-01-14,2018,REG,A,15,56,0.268,8,31,0.258,7,25,0.28,9,9,1.0,10,25,35,8,6,5,17,20,46,66,True,0.0,125.0,3.0,139.0
2094,Northwestern,2018-01-20,2018,REG,H,28,65,0.431,23,46,0.5,5,19,0.263,9,14,0.643,13,14,27,16,5,2,6,17,70,61,True,1.0,-155.0,-3.0,138.0
1069,Northwestern,2018-01-29,2018,REG,A,18,47,0.383,14,31,0.452,4,16,0.25,7,10,0.7,5,26,31,7,2,1,16,20,47,58,True,0.0,280.0,8.0,134.0
1451,Northwestern,2018-02-17,2018,REG,H,21,56,0.375,12,33,0.364,9,23,0.391,9,10,0.9,8,18,26,14,4,2,6,22,60,65,True,0.0,400.0,10.0,132.0
689,Northwestern,2018-02-19,2018,REG,H,21,50,0.42,11,25,0.44,10,25,0.4,12,18,0.667,7,17,24,14,5,4,13,20,64,71,True,1.0,-135.0,-2.0,132.0
2967,Northwestern,2018-02-25,2018,REG,A,27,58,0.466,14,33,0.424,13,25,0.52,3,7,0.429,8,18,26,17,2,4,10,18,70,77,True,0.0,145.0,4.0,146.0
2100,Northwestern,2018-03-01,2018,CTOURN,N,21,52,0.404,16,33,0.485,5,19,0.263,10,15,0.667,9,25,34,12,2,5,8,15,57,65,True,0.0,200.0,6.0,132.0
3646,Northwestern,2018-11-12,2019,REG,H,21,58,0.362,17,36,0.472,4,22,0.182,17,24,0.708,11,29,40,12,6,4,9,17,63,51,True,1.0,-1900.0,-17.0,134.0
3648,Northwestern,2018-11-22,2019,REG,N,18,51,0.353,12,29,0.414,6,22,0.273,17,23,0.739,6,19,25,11,3,2,15,23,59,78,True,1.0,-280.0,-7.0,139.0
3649,Northwestern,2018-11-23,2019,REG,N,24,50,0.48,16,27,0.593,8,23,0.348,35,43,0.814,10,24,34,18,7,1,17,25,91,74,True,1.0,-700.0,-11.0,138.0
3650,Northwestern,2018-11-25,2019,REG,N,27,53,0.509,17,32,0.531,10,21,0.476,15,22,0.682,12,14,26,12,4,4,15,20,79,57,True,1.0,-145.0,-3.0,137.0
3651,Northwestern,2018-11-28,2019,REG,H,23,54,0.426,16,34,0.471,7,20,0.35,14,21,0.667,10,21,31,16,9,4,15,21,67,61,True,1.0,-400.0,-8.0,133.0
308,Northwestern,2018-12-01,2019,REG,A,27,61,0.443,22,44,0.5,5,17,0.294,7,10,0.7,7,22,29,9,4,2,10,20,66,68,True,0.0,250.0,7.0,140.0
3653,Northwestern,2018-12-17,2019,REG,H,33,65,0.508,20,31,0.645,13,34,0.382,9,14,0.643,10,23,33,23,8,6,7,17,88,46,True,1.0,-25000.0,-29.0,144.0
3654,Northwestern,2018-12-21,2019,REG,H,28,66,0.424,20,43,0.465,8,23,0.348,5,9,0.556,7,25,32,20,7,10,10,13,69,76,True,1.0,-145.0,-3.0,136.0
2441,Northwestern,2019-01-18,2019,REG,A,21,53,0.396,12,31,0.387,9,22,0.409,14,17,0.824,6,23,29,12,6,4,14,21,65,57,True,1.0,-135.0,-2.0,129.0
712,Northwestern,2019-01-29,2019,REG,A,18,58,0.31,13,35,0.371,5,23,0.217,11,15,0.733,5,22,27,8,7,2,7,19,52,70,True,0.0,275.0,8.0,132.0
2124,Northwestern,2019-02-04,2019,REG,H,20,63,0.317,13,41,0.317,7,22,0.318,5,7,0.714,11,22,33,13,7,4,13,21,52,59,True,1.0,-160.0,-3.0,132.0
3463,Northwestern,2019-02-16,2019,REG,A,20,58,0.345,15,33,0.455,5,25,0.2,5,8,0.625,10,29,39,8,4,5,15,14,50,59,True,0.0,200.0,6.0,129.0
1820,Northwestern,2019-02-20,2019,REG,A,18,57,0.316,13,28,0.464,5,29,0.172,8,12,0.667,8,25,33,8,4,0,7,15,49,63,True,0.0,275.0,8.0,126.0
3659,Northwestern,2019-11-08,2020,REG,H,20,53,0.377,18,37,0.486,2,16,0.125,19,24,0.792,8,24,32,14,1,2,13,19,61,71,True,1.0,-4000.0,-20.0,136.0
3666,Northwestern,2019-12-08,2020,REG,A,18,53,0.34,13,36,0.361,5,17,0.294,3,4,0.75,3,25,28,10,3,3,12,15,44,58,True,0.0,700.0,13.0,126.0
350,Northwestern,2020-01-08,2020,REG,A,25,56,0.446,21,40,0.525,4,16,0.25,8,10,0.8,5,21,26,13,4,4,12,23,62,66,True,0.0,700.0,13.0,139.0
3002,Northwestern,2020-01-14,2020,REG,H,21,58,0.362,16,41,0.39,5,17,0.294,15,21,0.714,11,22,33,13,4,2,8,18,62,75,True,0.0,190.0,6.0,142.0
2742,Northwestern,2020-01-18,2020,REG,A,27,60,0.45,19,41,0.463,8,19,0.421,9,12,0.75,8,17,25,11,3,1,5,17,71,75,True,0.0,600.0,12.0,134.0
1844,Northwestern,2020-01-26,2020,REG,H,22,58,0.379,15,35,0.429,7,23,0.304,8,13,0.615,9,20,29,12,2,2,12,12,59,71,True,0.0,260.0,7.0,131.0
1508,Northwestern,2020-01-29,2020,REG,A,19,54,0.352,16,35,0.457,3,19,0.158,9,10,0.9,5,20,25,10,4,3,15,15,50,79,True,0.0,1300.0,18.0,139.0
1142,Northwestern,2020-02-12,2020,REG,H,19,59,0.322,14,38,0.368,5,21,0.238,11,15,0.733,5,25,30,16,0,5,10,14,54,79,True,0.0,190.0,6.0,137.0
2150,Northwestern,2020-02-15,2020,REG,A,27,58,0.466,25,44,0.568,2,14,0.143,5,10,0.5,4,24,28,11,2,4,11,16,61,77,True,0.0,700.0,13.0,139.0
748,Northwestern,2020-02-18,2020,REG,A,27,63,0.429,20,45,0.444,7,18,0.389,6,8,0.75,6,25,31,10,3,5,5,18,67,76,True,0.0,850.0,14.0,131.0
2747,Northwestern,2020-02-27,2020,REG,H,25,61,0.41,20,41,0.488,5,20,0.25,11,16,0.688,7,19,26,11,3,3,5,16,66,74,True,0.0,250.0,7.0,133.0
3483,Northwestern,2020-03-01,2020,REG,A,31,67,0.463,27,50,0.54,4,17,0.235,15,20,0.75,9,33,42,13,11,8,20,21,81,76,True,0.0,100.0,2.0,147.0
3671,Northwestern,2020-03-04,2020,REG,A,17,54,0.315,14,39,0.359,3,15,0.2,11,15,0.733,6,25,31,14,2,5,11,17,48,63,True,0.0,700.0,13.0,134.0
3672,Northwestern,2020-12-02,2021,REG,H,32,62,0.516,18,33,0.545,14,29,0.483,14,23,0.609,6,40,46,25,3,5,11,22,92,49,True,1.0,,-29.0,134.0
3673,Northwestern,2020-12-05,2021,REG,H,36,70,0.514,25,46,0.543,11,24,0.458,28,37,0.757,13,40,53,28,6,1,9,15,111,66,True,1.0,,-32.0,136.0
